artist,title,end_date,estimate_USD,price_USD,auction_site,year,artwork_type,edition,height_cm,width_cm,start_date,low_estimate,high_estimate,price,currency,low_estimate_USD,high_estimate_USD,estimateCurrency,type
Pablo_Picasso,Maisons à Vallauris,2008-05-07T00:00:00,"USD 500,000 - 700,000",825000.0,Christies,1953.0,oil on canvas,,49.6,61.0,,,,,,,,,Oil Painting
Pablo_Picasso,Claude et Paloma dessinant,2008-05-06T00:00:00,"USD 7,000,000 - 10,000,000",8889000.0,Christies,1954.0,oil on canvas,,91.76,72.71,,,,,,,,,Oil Painting
Pablo_Picasso,"Partition, Guitare, Compotier",2008-05-06T00:00:00,"USD 12,000,000 - 16,000,000",12361000.0,Christies,1924.0,oil on canvas,,97.1,130.1,,,,,,,,,Oil Painting
Pablo_Picasso,Femme au chapeau,2008-02-04T00:00:00,"GBP 2,500,000 - 3,500,000",11272909.0,Christies,1938.0,oil on canvas,,61.6,47.6,,,,,,,,,Oil Painting
Pablo_Picasso,Homme assis au fusil,2008-02-04T00:00:00,"GBP 5,000,000 - 7,000,000",11052662.0,Christies,1969.0,oil on canvas,,146.0,114.0,,,,,,,,,Oil Painting
Pablo_Picasso,L'atelier,2008-02-04T00:00:00,"GBP 1,300,000 - 1,800,000",3123770.0,Christies,1955.0,oil on canvas,,80.96,65.09,,,,,,,,,Oil Painting
Pablo_Picasso,Tête d'homme,2008-02-04T00:00:00,"GBP 450,000 - 650,000",1692165.0,Christies,1968.0,oil on canvas,,73.0,60.0,,,,,,,,,Oil Painting
Pablo_Picasso,Le cirque,2018-02-27T00:00:00,"GBP 600,000 - 900,000",766496.0,Christies,1933.0,oil on canvas,,33.34,41.27,,,,,,,,,Oil Painting
Pablo Picasso,Buste d'homme,2024-11-19T22:00:00,,3085000.0,Phillips,1964.0,oil,,73.0,53.3,2024-11-19T22:00:00,3000000.0,5000000.0,3085000.0,$,3000000.0,5000000.0,,Oil Painting
Pablo Picasso,Buste d'homme,2024-11-19T22:00:00,,3085000.0,Phillips,1964.0,oil,,73.0,53.3,2024-11-19T22:00:00,3000000.0,5000000.0,3085000.0,$,3000000.0,5000000.0,,Oil Painting
Pablo Picasso,Tête d'homme et nu assis,2023-11-14T23:15:00,,2238000.0,Phillips,1964.0,oil,,45.4,54.9,2023-11-14T23:15:00,1800000.0,2500000.0,2238000.0,$,1800000.0,2500000.0,,Oil Painting
Pablo Picasso,Femme en corset lisant un livre,2023-11-14T23:00:00,,14762500.0,Phillips,1914.0,oil,,91.8,60.3,2023-11-14T23:00:00,15000000.0,20000000.0,14762500.0,$,15000000.0,20000000.0,,Oil Painting
Pablo Picasso,Tête de femme au chignon,2023-05-17T21:00:00,,7320000.0,Phillips,1952.0,oil,,73.0,59.7,2023-05-17T21:00:00,6000000.0,9000000.0,7320000.0,$,6000000.0,9000000.0,,Oil Painting
Pablo Picasso,Tête de femme au chignon,2023-05-17T21:00:00,,7320000.0,Phillips,1952.0,oil,,73.0,59.7,2023-05-17T21:00:00,6000000.0,9000000.0,7320000.0,$,6000000.0,9000000.0,,Oil Painting
Pablo Picasso,Tête de femme au chignon,2023-05-17T21:00:00,,7320000.0,Phillips,1952.0,oil,,73.0,59.7,2023-05-17T21:00:00,6000000.0,9000000.0,7320000.0,$,6000000.0,9000000.0,,Oil Painting
Pablo Picasso,Paysage au pin,2022-11-15T23:00:00,,1482000.0,Phillips,1953.0,oil,,38.1,55.2,2022-11-15T23:00:00,1200000.0,1800000.0,1482000.0,$,1200000.0,1800000.0,,Oil Painting
Pablo Picasso,Mousquetaire buste,2022-11-15T23:00:00,,2450000.0,Phillips,1968.0,oil,,92.4,36.5,2022-11-15T23:00:00,2500000.0,3500000.0,2450000.0,$,2500000.0,3500000.0,,Oil Painting
Pablo Picasso,Figures et plante,2022-05-18T23:00:00,,10267000.0,Phillips,1932.0,oil,,18.4,23.8,2022-05-18T23:00:00,4000000.0,6000000.0,10267000.0,$,4000000.0,6000000.0,,Oil Painting
Pablo Picasso,Figures et plante,2022-05-18T23:00:00,,10267000.0,Phillips,1932.0,oil,,18.4,23.8,2022-05-18T23:00:00,4000000.0,6000000.0,10267000.0,$,4000000.0,6000000.0,,Oil Painting
Pablo Picasso,Figures et plante,2022-05-18T23:00:00,,10267000.0,Phillips,1932.0,oil,,18.4,23.8,2022-05-18T23:00:00,4000000.0,6000000.0,10267000.0,$,4000000.0,6000000.0,,Oil Painting
Pablo Picasso,Figures et plante,2022-05-18T23:00:00,,10267000.0,Phillips,1932.0,oil,,18.4,23.8,2022-05-18T23:00:00,4000000.0,6000000.0,10267000.0,$,4000000.0,6000000.0,,Oil Painting
Pablo Picasso,Nu couché et musicien,2021-06-08T10:00:00,,1513686.96,Phillips,1967.0,oil,,50.0,61.0,2021-06-08T10:00:00,9000000.0,14000000.0,11745000.0,HK$,1159913.38,1804309.7,,Oil Painting
Pablo Picasso,Deux personnages,2020-12-08T01:00:00,,2147500.0,Phillips,1939.0,oil,,41.0,33.0,2020-12-08T00:00:00,1200000.0,1800000.0,2147500.0,$,1200000.0,1800000.0,,Oil Painting
Pablo Picasso,Joie de vivre (Joy of living),2020-06-15T18:00:00,,11250.0,Phillips,1956.0,oil,,,,2020-06-05T16:00:00,5000.0,7000.0,11250.0,$,5000.0,7000.0,,Oil Painting
Pablo Picasso,Femme assise dans un fauteuil,2019-11-14T07:00:00,,4820000.0,Phillips,1948.0,oil,,101.0,81.0,2019-11-14T05:00:00,5000000.0,7000000.0,4820000.0,$,5000000.0,7000000.0,,Oil Painting
Pablo Picasso,Homme assis (Mardi gras),2019-06-27T01:00:00,,3904761.67,Phillips,1972.0,oil,,129.5,97.2,2019-06-26T23:00:00,2500000.0,3500000.0,3075000.0,£,3174602.99,4444444.18,,Oil Painting
Pablo Picasso,Homme assis (Mardi gras),2019-06-27T01:00:00,,3904761.67,Phillips,1972.0,oil,,129.5,97.2,2019-06-26T23:00:00,2500000.0,3500000.0,3075000.0,£,3174602.99,4444444.18,,Oil Painting
Pablo Picasso,Homme assis (Mardi gras),2019-06-27T01:00:00,,3904761.67,Phillips,1972.0,oil,,129.5,97.2,2019-06-26T23:00:00,2500000.0,3500000.0,3075000.0,£,3174602.99,4444444.18,,Oil Painting
Pablo Picasso,Vase de fleurs,2019-06-27T01:00:00,,3066666.48,Phillips,1904.0,oil,,65.0,50.3,2019-06-26T23:00:00,2500000.0,3500000.0,2415000.0,£,3174602.99,4444444.18,,Oil Painting
Pablo Picasso,Homme assis (Mardi gras),2019-06-27T01:00:00,,3904761.67,Phillips,1972.0,oil,,129.5,97.2,2019-06-26T23:00:00,2500000.0,3500000.0,3075000.0,£,3174602.99,4444444.18,,Oil Painting
