artist,title,end_date,estimate_USD,price_USD,auction_site,year,artwork_type,edition,height_cm,width_cm,start_date,low_estimate,high_estimate,price,currency,low_estimate_USD,high_estimate_USD,estimateCurrency,type
Pablo_Picasso,Tête mandoline,2012-11-08T00:00:00,"USD 30,000 - 40,000",56250.0,Christies,1925.0,brush and india ink over pencil on card,,10.48,14.29,,,,,,,,,Drawing
Pablo_Picasso,Portrait de femme,2012-11-08T00:00:00,"USD 300,000 - 400,000",782500.0,Christies,1946.0,pencil on paper,,66.04,50.48,,,,,,,,,Drawing
Pablo_Picasso,Etude de nu debout,2012-11-08T00:00:00,"USD 60,000 - 80,000",60000.0,Christies,1903.0,pencil on paper,,32.0,24.0,,,,,,,,,Drawing
Pablo_Picasso,Peintre et modèle,2012-11-08T00:00:00,"USD 50,000 - 70,000",122500.0,Christies,1954.0,pen and india ink on paper,,23.81,32.07,,,,,,,,,Drawing
Pablo_Picasso,Tête de mousquetaire,2012-11-08T00:00:00,"USD 400,000 - 600,000",,Christies,1968.0,black conté crayon and sanguine on paper,,76.3,55.3,,,,,,,,,Drawing
Pablo_Picasso,"Etude pour ""La suite des déjeuners""",2012-11-08T00:00:00,"USD 60,000 - 80,000",110500.0,Christies,1959.0,pencil on paper,,32.4,41.9,,,,,,,,,Drawing
Pablo_Picasso,Etudes,2012-11-08T00:00:00,"USD 70,000 - 100,000",68500.0,Christies,1946.0,pen and black ink and paper collage on paper,,21.5,34.5,,,,,,,,,Drawing
Pablo_Picasso,Le déjeuner sur l'herbe,2012-11-07T00:00:00,"USD 1,000,000 - 1,500,000",1986500.0,Christies,1959.0,colored wax crayons and brush and black ink on panel,,35.56,45.72,,,,,,,,,Drawing
Pablo_Picasso,"Pot de fleurs, dédicace",2012-10-25T00:00:00,"GBP 3,000 - 5,000",5980.0,Christies,,pen and ink on paper,,21.27,13.65,,,,,,,,,Drawing
Pablo_Picasso,Design for a book cover,2012-10-25T00:00:00,"GBP 2,500 - 3,500",12958.0,Christies,1965.0,pastel on paper,,26.5,21.0,,,,,,,,,Drawing
Pablo_Picasso,Untitled,2012-08-29T00:00:00,"USD 3,000 - 5,000",10000.0,Christies,,ink on postcard,,8.9,14.0,,,,,,,,,Drawing
Pablo_Picasso,"Chevalier en armure, page et femme nue",2012-06-21T00:00:00,"GBP 150,000 - 200,000",266057.0,Christies,1951.0,pen and india ink and wash on joined paper,,32.07,48.26,,,,,,,,,Drawing
Pablo_Picasso,Cavalier en armure,2012-06-21T00:00:00,"GBP 150,000 - 200,000",247194.0,Christies,1951.0,pen and india ink and wash on paper,,21.0,27.0,,,,,,,,,Drawing
Pablo_Picasso,Tête d'homme surmonteé d'un chapeau,2012-06-21T00:00:00,"GBP 100,000 - 150,000",209466.0,Christies,1964.0,wax crayon on paper,,30.16,26.99,,,,,,,,,Drawing
Pablo_Picasso,Nu debout et deux hommes,2012-06-21T00:00:00,"GBP 150,000 - 200,000",322649.0,Christies,1972.0,gouache and brush and india ink on paper,,23.5,31.8,,,,,,,,,Drawing
Pablo_Picasso,Homme à l'agneau et musicien,2012-06-21T00:00:00,"GBP 150,000 - 200,000",303785.0,Christies,1967.0,wax crayon on paper,,49.85,60.64,,,,,,,,,Drawing
Pablo_Picasso,Tête d'homme,2023-09-23T00:00:00,"CNY 7,000,000 - 10,000,000",,Christies,1969.0,"oil, ripolin, oil pastel and charcoal on board",,39.0,26.5,,,,,,,,,Drawing
Pablo_Picasso,Nu aux bas noirs,2023-06-30T00:00:00,"GBP 18,000 - 25,000",38231.0,Christies,1899.0,brush and ink on paper,,11.75,3.81,,,,,,,,,Drawing
Pablo_Picasso,Portrait de Stéphane Mallarmé,2023-06-08T00:00:00,"GBP 15,000 - 20,000",34451.0,Christies,1943.0,pen and india ink on paper,,28.57,20.32,,,,,,,,,Drawing
Pablo_Picasso,Nu couché,2023-05-17T00:00:00,"USD 700,000 - 1,000,000",856800.0,Christies,1969.0,oil stick and colored wax crayons on paper,,50.16,65.72,,,,,,,,,Drawing
Pablo_Picasso,Portrait de femme,2023-05-13T00:00:00,"USD 50,000 - 70,000",315000.0,Christies,1958.0,colored wax crayons on the title page of a bound book,,37.78,25.72,,,,,,,,,Drawing
Pablo_Picasso,Tête d'homme au chapeau,2023-05-13T00:00:00,"USD 80,000 - 120,000",529200.0,Christies,1956.0,colored wax crayons on paper,,31.75,23.5,,,,,,,,,Drawing
Pablo_Picasso,L'espagnole devant le miroir,2023-05-13T00:00:00,"USD 150,000 - 250,000",,Christies,1903.0,pen and brush and india ink on paper,,31.43,21.91,,,,,,,,,Drawing
Pablo_Picasso,Figures,2023-05-13T00:00:00,"USD 200,000 - 300,000",,Christies,1967.0,brush and pen and india ink and inkwash on paper laid down on card,,49.53,60.64,,,,,,,,,Drawing
Pablo_Picasso,Bouquet de fleurs,2023-05-13T00:00:00,"USD 120,000 - 180,000",,Christies,1946.0,colored wax crayons on paper,,65.41,50.16,,,,,,,,,Drawing
Pablo_Picasso,Bethsabée et la lettre de David,2023-05-13T00:00:00,"USD 250,000 - 350,000",,Christies,1963.0,colored wax crayons and pencil on paper,,26.99,37.15,,,,,,,,,Drawing
Pablo_Picasso,Tête,2023-05-13T00:00:00,"USD 120,000 - 180,000",378000.0,Christies,1971.0,pastel and pencil on colored card,,25.72,20.32,,,,,,,,,Drawing
Pablo_Picasso,Visage,2023-05-13T00:00:00,"USD 5,000 - 7,000",11340.0,Christies,1966.0,black felt-tip pen on the title page of a bound book,,23.5,20.96,,,,,,,,,Drawing
Pablo_Picasso,Trois faunes dansant dans un paysage,2023-05-13T00:00:00,"USD 70,000 - 100,000",189000.0,Christies,1957.0,oil and colored wax crayons on canvas,,46.04,65.09,,,,,,,,,Drawing
Pablo_Picasso,Tête d'homme (Profil gauche),2013-11-05T00:00:00,"USD 70,000 - 100,000",137000.0,Christies,1931.0,pen and india ink on paper,,32.7,25.4,,,,,,,,,Drawing
Pablo_Picasso,Personnages,2013-11-05T00:00:00,"USD 200,000 - 300,000",197000.0,Christies,1970.0,brush and pen and india ink and gray wash on paper,,31.6,48.8,,,,,,,,,Drawing
Pablo_Picasso,Quatre fruits,2013-11-05T00:00:00,"USD 150,000 - 180,000",209000.0,Christies,1909.0,pencil on paper,,24.45,31.43,,,,,,,,,Drawing
Pablo_Picasso,Femme debout et femme assise,2013-11-05T00:00:00,"USD 180,000 - 250,000",167000.0,Christies,1939.0,gouache and brush and black ink on lined paper,,26.9,21.0,,,,,,,,,Drawing
Pablo_Picasso,Composition (La femme qui hurle),2013-11-05T00:00:00,"USD 120,000 - 180,000",173000.0,Christies,1936.0,brush and pen and india ink and colored wax crayons on paper,,27.0,21.0,,,,,,,,,Drawing
Pablo_Picasso,Tête de femme,2013-11-05T00:00:00,"USD 1,000,000 - 1,500,000",1505000.0,Christies,1940.0,pencil on paper,,40.64,30.48,,,,,,,,,Drawing
Pablo_Picasso,"Carnet Dinard (Carnet 1044, page 5)",2013-11-04T00:00:00,"USD 1,000,000 - 1,500,000",3525000.0,Christies,2028.0,pen and india ink on paper,,37.78,30.48,,,,,,,,,Drawing
Pablo_Picasso,Baigneuse sur la plage,2013-11-04T00:00:00,"USD 4,500,000 - 6,500,000",4645000.0,Christies,1931.0,charcoal and grattage on gessoed canvas,,65.3,81.0,,,,,,,,,Drawing
Pablo_Picasso,Guitare et buste,2013-06-19T00:00:00,"GBP 80,000 - 120,000",144407.0,Christies,1925.0,pen and india ink and pencil on paper,,13.8,10.3,,,,,,,,,Drawing
Pablo_Picasso,Nu couché,2013-06-19T00:00:00,"GBP 60,000 - 90,000",116115.0,Christies,1972.0,ballpoint pen and felt-tip pen on paper,,17.46,34.61,,,,,,,,,Drawing
Pablo_Picasso,Le peintre et son modèle,2013-06-19T00:00:00,"GBP 120,000 - 180,000",380175.0,Christies,1970.0,pen and india ink on paper,,28.5,41.5,,,,,,,,,Drawing
Pablo_Picasso,Le Christ en croix,2013-06-19T00:00:00,"GBP 20,000 - 30,000",78392.0,Christies,1926.0,pen and india ink on paper,,40.64,51.12,,,,,,,,,Drawing
Pablo_Picasso,L'équilibriste,2013-06-19T00:00:00,"GBP 50,000 - 70,000",119887.0,Christies,1945.0,pencil on paper,,65.09,30.8,,,,,,,,,Drawing
Pablo_Picasso,Tête d'homme ( recto & verso ),2013-06-19T00:00:00,"GBP 15,000 - 20,000",43224.0,Christies,1970.0,felt-tip pen and ink on card,,31.0,22.0,,,,,,,,,Drawing
Pablo_Picasso,Tête d'homme jovial,2013-06-19T00:00:00,"GBP 10,000 - 15,000",19647.0,Christies,1969.0,felt-tip pen on the back of a photograph of picasso with manuel pallarés and his son rené,,29.53,23.81,,,,,,,,,Drawing
Pablo_Picasso,Tête de Taureau,2013-06-19T00:00:00,"GBP 6,000 - 8,000",31435.0,Christies,1957.0,"pen and india ink on the back of a frontispiece from the exhibition catalogue <i>picasso, dessins, gouaches, aquarelles</i>, arles, 1957",,21.0,15.9,,,,,,,,,Drawing
Pablo_Picasso,Giraffe et oeuf,2013-06-19T00:00:00,"GBP 20,000 - 30,000",47153.0,Christies,1962.0,wax crayon on paper,,27.6,10.8,,,,,,,,,Drawing
Pablo_Picasso,Nu couché et personnages sur une scène de théâtre,2013-06-18T00:00:00,"GBP 400,000 - 600,000",757653.0,Christies,1970.0,pen and india ink on card,,39.6,50.2,,,,,,,,,Drawing
Pablo_Picasso,A design for a tie with flowers,2013-05-29T00:00:00,"EUR 15,000 - 20,000",16167.0,Christies,,wax crayons on paper,,33.0,9.0,,,,,,,,,Drawing
Pablo_Picasso,Vieille mendiante,2013-05-09T00:00:00,"USD 60,000 - 80,000",99750.0,Christies,1902.0,pen and ink on paper,,13.65,10.16,,,,,,,,,Drawing
Pablo_Picasso,Nu couché,2013-05-09T00:00:00,"USD 200,000 - 300,000",495750.0,Christies,1968.0,pencil on paper,,49.85,65.09,,,,,,,,,Drawing
Pablo_Picasso,Portrait d’homme moustachu,2023-04-05T00:00:00,"EUR 15,000 - 20,000",35748.0,Christies,1968.0,"crayon gras sur le frontispice de l'ouvrage de pablo picasso ""les quatre petites filles""",,19.0,30.0,,,,,,,,,Drawing
Pablo_Picasso,Nature morte au verre,2023-04-04T00:00:00,"EUR 80,000 - 120,000",156540.0,Christies,1945.0,collage de papiers color&#233;s et crayon gras sur papier fort,,18.3,34.0,,,,,,,,,Drawing
Pablo_Picasso,Tête de femme,2023-04-04T00:00:00,"EUR 120,000 - 180,000",272244.0,Christies,1908.0,pen and india ink on paper,,16.9,10.3,,,,,,,,,Drawing
Pablo_Picasso,Visage barbu ( Mon Ami Meyer),2023-03-03T00:00:00,"GBP 12,000 - 18,000",36378.0,Christies,1970.0,felt-tip pen on paper,,26.99,46.36,,,,,,,,,Drawing
Pablo_Picasso,Visage (Pour le Docteur Noyer),2023-03-03T00:00:00,"GBP 10,000 - 15,000",33346.0,Christies,1970.0,coloured crayon on paper,,32.07,24.13,,,,,,,,,Drawing
Pablo_Picasso,Verre,2023-03-03T00:00:00,"GBP 8,000 - 12,000",39410.0,Christies,1915.0,pencil on paper,,24.13,15.56,,,,,,,,,Drawing
Pablo_Picasso,Deux danseurs,2023-03-03T00:00:00,"GBP 80,000 - 120,000",121261.0,Christies,1925.0,pen and ink on paper,,62.55,47.94,,,,,,,,,Drawing
Pablo_Picasso,Femme au chapeau,2014-02-04T00:00:00,"GBP 2,200,000 - 2,800,000",4185912.0,Christies,1961.0,oil and brush and black ink on panel,,76.0,63.0,,,,,,,,,Drawing
Pablo_Picasso,Femme debout,2013-12-03T00:00:00,"EUR 450,000 - 650,000",980165.0,Christies,1964.0,fusain sur toile préparée,,116.0,73.0,,,,,,,,,Drawing
Pablo_Picasso,Tête d'homme à la pipe,2013-12-03T00:00:00,"EUR 200,000 - 300,000",360684.0,Christies,1969.0,crayon gras et encre de chine sur papier,,20.0,12.7,,,,,,,,,Drawing
Pablo_Picasso,"Juan Gay, musicien des Quatre Gats",2013-11-20T00:00:00,"GBP 20,000 - 30,000",56403.0,Christies,1897.0,watercolour and pen and brown ink on paper,,20.9,14.8,,,,,,,,,Drawing
Pablo_Picasso,Le violon sur la table,2013-11-06T00:00:00,"USD 120,000 - 180,000",125000.0,Christies,1915.0,watercolor and pencil on paper laid down on board,,22.2,17.5,,,,,,,,,Drawing
Pablo_Picasso,La Pique,2013-11-06T00:00:00,"USD 200,000 - 300,000",329000.0,Christies,1959.0,brush and black ink on paper,,50.8,66.36,,,,,,,,,Drawing
Pablo_Picasso,Le déjeuner sur l'herbe,2013-11-06T00:00:00,"USD 80,000 - 120,000",149000.0,Christies,1961.0,pencil on paper,,27.0,42.0,,,,,,,,,Drawing
Pablo_Picasso,Avant la pique,2013-11-06T00:00:00,"USD 120,000 - 160,000",227000.0,Christies,1959.0,brush and india ink on paper laid down on board,,26.99,38.1,,,,,,,,,Drawing
Pablo_Picasso,"Mousquetaire, buste",2013-11-06T00:00:00,"USD 600,000 - 800,000",1805000.0,Christies,1967.0,colored wax crayons and brush and india ink and gray wash on paper,,75.0,56.0,,,,,,,,,Drawing
Pablo_Picasso,Tête de faune,2013-11-06T00:00:00,"USD 100,000 - 150,000",155000.0,Christies,1958.0,colored wax crayons on paper,,32.7,25.72,,,,,,,,,Drawing
Pablo_Picasso,Nature morte à la bouteille,2013-11-05T00:00:00,"USD 100,000 - 150,000",197000.0,Christies,1908.0,brush and india ink on paper,,31.43,21.91,,,,,,,,,Drawing
Pablo_Picasso,"Verre, pipe et carte à jouer (Nature morte à l'as de trèfle)",2013-11-05T00:00:00,"USD 150,000 - 250,000",245000.0,Christies,1914.0,pencil on paper,,32.07,23.18,,,,,,,,,Drawing
Pablo_Picasso,Trois femmes (étude),2013-11-05T00:00:00,"USD 250,000 - 350,000",293000.0,Christies,1938.0,brush and pen and india ink on paper,,24.0,45.0,,,,,,,,,Drawing
Pablo_Picasso,Le Rapt,2013-11-05T00:00:00,"USD 100,000 - 150,000",87500.0,Christies,1920.0,pencil on joined paper,,22.54,25.72,,,,,,,,,Drawing
Pablo_Picasso,Deux personnages et tête,2013-05-09T00:00:00,"USD 90,000 - 120,000",123750.0,Christies,1969.0,blue felt-tip pen on toned paper,,30.9,44.3,,,,,,,,,Drawing
Pablo_Picasso,Nu couché,2013-05-09T00:00:00,"USD 300,000 - 500,000",663750.0,Christies,1968.0,pencil on paper,,50.2,64.8,,,,,,,,,Drawing
Pablo_Picasso,Le Bain,2013-05-09T00:00:00,"USD 180,000 - 250,000",303750.0,Christies,1968.0,pencil on paper,,47.8,58.8,,,,,,,,,Drawing
Pablo_Picasso,Tapis de prière,2013-05-09T00:00:00,"USD 40,000 - 60,000",50000.0,Christies,1956.0,colored wax crayons on paper,,39.5,30.2,,,,,,,,,Drawing
Pablo_Picasso,Le fumeur assis,2013-05-08T00:00:00,"USD 500,000 - 700,000",1083750.0,Christies,1964.0,pastel and colored wax crayons on paper,,51.5,24.5,,,,,,,,,Drawing
Pablo_Picasso,Nu assis et tête,2013-05-08T00:00:00,"USD 600,000 - 800,000",663750.0,Christies,1969.0,pencil on paper,,50.2,65.2,,,,,,,,,Drawing
Pablo_Picasso,Homme et femme,2013-05-08T00:00:00,"USD 5,000,000 - 7,000,000",6283750.0,Christies,1921.0,"pastel, oil pastel, charcoal and black conté crayon on paper",,104.8,73.8,,,,,,,,,Drawing
